"","uid","metric","result"
"779","P0250","pcan_m",0.272727272727273
"780","P0250","pcan_n",0.0909090909090909
"781","P0250","pmid_c",0
"782","P0250","pmid_d",0.590909090909091
"783","P0250","pmid_e",0
"784","P0250","pmid_m",0.409090909090909
"785","P0250","pmid_n",0
"786","P0250","xc",0.329545454545455
"787","P0250","xcl",0.263636363636364
"788","P0250","xcm",1.08863636363636
"789","P0250","xcmg",1.82954545454545
"790","P0250","xcmgw",1.04090909090909
"791","P0250","xcmw",0.771590909090909
"792","P0250","xcs",0.0659090909090909
"793","P0250","xg",0.740909090909091
"794","P0250","xgb",0.203409090909091
"795","P0250","xgh",0.471590909090909
"796","P0250","xgw",0.269318181818182
"797","P0250","xm",0.759090909090909
"798","P0250","xmh",0.317045454545455
"799","P0250","xmw",0.442045454545455
"800","P0250","xpcan",0.909090909090909
"801","P0250","xpcm",0.909090909090909
"802","P0250","xpcmg",0.909090909090909
"803","P0250","xpgveg",1
"804","P0250","xpmg",1
"805","P0250","xpmgw",1
"806","P0250","xpmid",1
"807","P0272","pcan_c",0.181818181818182
"808","P0272","pcan_d",0.409090909090909
"809","P0272","pcan_e",0
"810","P0272","pcan_m",0.227272727272727
"811","P0272","pcan_n",0.181818181818182
"812","P0272","pmid_c",0
"813","P0272","pmid_d",0.636363636363636
"814","P0272","pmid_e",0
"815","P0272","pmid_m",0.363636363636364
"816","P0272","pmid_n",0
"817","P0272","xc",0.3625
"818","P0272","xcl",0.215909090909091
"819","P0272","xcm",1.41136363636364
"820","P0272","xcmg",2.25
"821","P0272","xcmgw",0.978409090909091
"822","P0272","xcmw",0.821590909090909
"823","P0272","xcs",0.146590909090909
"824","P0272","xg",0.838636363636364
"825","P0272","xgb",0.163636363636364
"826","P0272","xgh",0.681818181818182
"827","P0272","xgw",0.156818181818182
"828","P0272","xm",1.04886363636364
"829","P0272","xmh",0.589772727272727
"830","P0272","xmw",0.459090909090909
"831","P0272","xpcan",0.863636363636364
"832","P0272","xpcm",0.863636363636364
"833","P0272","xpcmg",0.863636363636364
"834","P0272","xpgveg",1
"835","P0272","xpmg",1
"836","P0272","xpmgw",0.681818181818182
"837","P0272","xpmid",1
"838","P0273","pcan_c",0
"839","P0273","pcan_d",0.909090909090909
"840","P0273","pcan_e",0
"841","P0273","pcan_m",0
"842","P0273","pcan_n",0.0909090909090909
"843","P0273","pmid_c",0
"844","P0273","pmid_d",0.909090909090909
"845","P0273","pmid_e",0
"846","P0273","pmid_m",0.0454545454545455
"847","P0273","pmid_n",0.0454545454545455
"848","P0273","xc",0.365909090909091
"849","P0273","xcl",0.129545454545455
"850","P0273","xcm",0.969318181818182
"851","P0273","xcmg",1.52840909090909
"852","P0273","xcmgw",0.876136363636364
"853","P0273","xcmw",0.704545454545455
"854","P0273","xcs",0.236363636363636
"855","P0273","xg",0.559090909090909
"856","P0273","xgb",0.322727272727273
"857","P0273","xgh",0.3875
"858","P0273","xgw",0.171590909090909
"859","P0273","xm",0.603409090909091
"860","P0273","xmh",0.264772727272727
"861","P0273","xmw",0.338636363636364
"862","P0273","xpcan",0.909090909090909
"863","P0273","xpcm",0.863636363636364
"864","P0273","xpcmg",0.863636363636364
"865","P0273","xpgveg",1
"866","P0273","xpmg",0.954545454545455
"867","P0273","xpmgw",0.863636363636364
"868","P0273","xpmid",0.954545454545455
"869","P0297","pcan_c",0
"870","P0297","pcan_d",0.818181818181818
"871","P0297","pcan_e",0
"872","P0297","pcan_m",0.181818181818182
"873","P0297","pcan_n",0
"874","P0297","pmid_c",0
"875","P0297","pmid_d",0.545454545454545
"876","P0297","pmid_e",0
"877","P0297","pmid_m",0.454545454545455
"878","P0297","pmid_n",0
"879","P0297","xc",0.794318181818182
"880","P0297","xcl",0.601136363636364
"881","P0297","xcm",1.77840909090909
"882","P0297","xcmg",2.47840909090909
"883","P0297","xcmgw",1.46477272727273
"884","P0297","xcmw",1.35113636363636
"885","P0297","xcs",0.193181818181818
"886","P0297","xg",0.7
"887","P0297","xgb",0.247727272727273
"888","P0297","xgh",0.586363636363636
"889","P0297","xgw",0.113636363636364
"890","P0297","xm",0.984090909090909
"891","P0297","xmh",0.427272727272727
"892","P0297","xmw",0.556818181818182
"893","P0297","xpcan",1
"894","P0297","xpcm",1
"895","P0297","xpcmg",1
"896","P0297","xpgveg",1
"897","P0297","xpmg",1
"898","P0297","xpmgw",1
"899","P0297","xpmid",1
"900","P0298","pcan_c",0
"901","P0298","pcan_d",1
"902","P0298","pcan_e",0
"903","P0298","pcan_m",0
"904","P0298","pcan_n",0
"905","P0298","pmid_c",0
"906","P0298","pmid_d",1
"907","P0298","pmid_e",0
"908","P0298","pmid_m",0
"909","P0298","pmid_n",0
"910","P0298","xc",0.419642857142857
"911","P0298","xcl",0.0821428571428572
"912","P0298","xcm",0.944642857142857
"913","P0298","xcmg",1.38214285714286
"914","P0298","xcmgw",0.660714285714286
"915","P0298","xcmw",0.592857142857143
"916","P0298","xcs",0.3375
"917","P0298","xg",0.4375
"918","P0298","xgb",0.276785714285714
"919","P0298","xgh",0.369642857142857
"920","P0298","xgw",0.0678571428571429
"921","P0298","xm",0.525
"922","P0298","xmh",0.351785714285714
"923","P0298","xmw",0.173214285714286
"924","P0298","xpcan",1
"925","P0298","xpcm",1
"926","P0298","xpcmg",1
"927","P0298","xpgveg",1
"928","P0298","xpmg",1
"929","P0298","xpmgw",0.785714285714286
"930","P0298","xpmid",1
"931","P0313","pcan_c",0.0454545454545455
"932","P0313","pcan_d",0.227272727272727
"933","P0313","pcan_e",0
"934","P0313","pcan_m",0.727272727272727
"935","P0313","pcan_n",0
"936","P0313","pmid_c",0
"937","P0313","pmid_d",0.272727272727273
"938","P0313","pmid_e",0
"939","P0313","pmid_m",0.727272727272727
"940","P0313","pmid_n",0
"941","P0313","xc",0.807954545454545
"942","P0313","xcl",0.585227272727273
"943","P0313","xcm",1.30909090909091
"944","P0313","xcmg",2.17840909090909
"945","P0313","xcmgw",1.30909090909091
"946","P0313","xcmw",1.09204545454545
"947","P0313","xcs",0.222727272727273
"948","P0313","xg",0.869318181818182
"949","P0313","xgb",0.140909090909091
"950","P0313","xgh",0.652272727272727
"951","P0313","xgw",0.217045454545455
"952","P0313","xm",0.501136363636364
"953","P0313","xmh",0.217045454545455
"954","P0313","xmw",0.284090909090909
"955","P0313","xpcan",1
"956","P0313","xpcm",1
"957","P0313","xpcmg",1
"958","P0313","xpgveg",1
"959","P0313","xpmg",1
"960","P0313","xpmgw",0.954545454545455
"961","P0313","xpmid",1
"962","P0314","pcan_c",0.136363636363636
"963","P0314","pcan_d",0.590909090909091
"964","P0314","pcan_e",0
"965","P0314","pcan_m",0.136363636363636
"966","P0314","pcan_n",0.136363636363636
"967","P0314","pmid_c",0.272727272727273
"968","P0314","pmid_d",0.5
"969","P0314","pmid_e",0
"970","P0314","pmid_m",0.227272727272727
"971","P0314","pmid_n",0
"972","P0314","xc",0.484090909090909
"973","P0314","xcl",0.255681818181818
"974","P0314","xcm",1.10795454545455
"975","P0314","xcmg",1.94318181818182
"976","P0314","xcmgw",0.960227272727273
"977","P0314","xcmw",0.819318181818182
"978","P0314","xcs",0.228409090909091
"979","P0314","xg",0.835227272727273
"980","P0314","xgb",0.205681818181818
"981","P0314","xgh",0.694318181818182
"982","P0314","xgw",0.140909090909091
"983","P0314","xm",0.623863636363636
"984","P0314","xmh",0.288636363636364
"985","P0314","xmw",0.335227272727273
"986","P0314","xpcan",0.863636363636364
"987","P0314","xpcm",0.863636363636364
"988","P0314","xpcmg",0.863636363636364
"989","P0314","xpgveg",1
"990","P0314","xpmg",1
"991","P0314","xpmgw",0.954545454545455
"992","P0314","xpmid",1
"993","P0316","pcan_c",0.0454545454545455
"994","P0316","pcan_d",0.181818181818182
"995","P0316","pcan_e",0
"996","P0316","pcan_m",0.772727272727273
"997","P0316","pcan_n",0
"998","P0316","pmid_c",0
"999","P0316","pmid_d",0.590909090909091
"1000","P0316","pmid_e",0
"1001","P0316","pmid_m",0.409090909090909
"1002","P0316","pmid_n",0
"1003","P0316","xc",0.702272727272727
"1004","P0316","xcl",0.346590909090909
"1005","P0316","xcm",1.25
"1006","P0316","xcmg",1.92954545454545
"1007","P0316","xcmgw",1.20113636363636
"1008","P0316","xcmw",0.971590909090909
"1009","P0316","xcs",0.355681818181818
"1010","P0316","xg",0.679545454545455
"1011","P0316","xgb",0.270454545454545
"1012","P0316","xgh",0.45
"1013","P0316","xgw",0.229545454545455
"1014","P0316","xm",0.547727272727273
"1015","P0316","xmh",0.278409090909091
"1016","P0316","xmw",0.269318181818182
"1017","P0316","xpcan",1
"1018","P0316","xpcm",1
"1019","P0316","xpcmg",1
"1020","P0316","xpgveg",1
"1021","P0316","xpmg",1
"1022","P0316","xpmgw",1
"1023","P0316","xpmid",1
"1024","P0329","pcan_c",0
"1025","P0329","pcan_d",0.590909090909091
"1026","P0329","pcan_e",0
"1027","P0329","pcan_m",0
"1028","P0329","pcan_n",0.409090909090909
"1029","P0329","pmid_c",0
"1030","P0329","pmid_d",0.681818181818182
"1031","P0329","pmid_e",0
"1032","P0329","pmid_m",0.0454545454545455
"1033","P0329","pmid_n",0.272727272727273
"1034","P0329","xc",0.243181818181818
"1035","P0329","xcl",0.0931818181818182
"1036","P0329","xcm",0.763636363636364
"1037","P0329","xcmg",1.32613636363636
"1038","P0329","xcmgw",0.675
"1039","P0329","xcmw",0.554545454545454
"1040","P0329","xcs",0.15
"1041","P0329","xg",0.5625
"1042","P0329","xgb",0.356818181818182
"1043","P0329","xgh",0.442045454545455
"1044","P0329","xgw",0.120454545454545
"1045","P0329","xm",0.520454545454546
"1046","P0329","xmh",0.209090909090909
"1047","P0329","xmw",0.311363636363636
"1048","P0329","xpcan",0.590909090909091
"1049","P0329","xpcm",0.590909090909091
"1050","P0329","xpcmg",0.590909090909091
"1051","P0329","xpgveg",1
"1052","P0329","xpmg",0.727272727272727
"1053","P0329","xpmgw",0.727272727272727
"1054","P0329","xpmid",0.727272727272727
"1055","P0337","pcan_c",0
"1056","P0337","pcan_d",0.545454545454545
"1057","P0337","pcan_e",0
"1058","P0337","pcan_m",0
"1059","P0337","pcan_n",0.454545454545455
"1060","P0337","pmid_c",0
"1061","P0337","pmid_d",0.545454545454545
"1062","P0337","pmid_e",0
"1063","P0337","pmid_m",0
"1064","P0337","pmid_n",0.454545454545455
"1065","P0337","xc",0.4
"1066","P0337","xcl",0.217045454545455
"1067","P0337","xcm",1.14318181818182
"1068","P0337","xcmg",1.82159090909091
"1069","P0337","xcmgw",0.873863636363636
"1070","P0337","xcmw",0.697727272727273
"1071","P0337","xcs",0.182954545454545
"1072","P0337","xg",0.678409090909091
"1073","P0337","xgb",0.256818181818182
"1074","P0337","xgh",0.502272727272727
"1075","P0337","xgw",0.176136363636364
"1076","P0337","xm",0.743181818181818
"1077","P0337","xmh",0.445454545454545
"1078","P0337","xmw",0.297727272727273
"1079","P0337","xpcan",0.545454545454545
"1080","P0337","xpcm",0.545454545454545
"1081","P0337","xpcmg",0.545454545454545
"1082","P0337","xpgveg",1
"1083","P0337","xpmg",1
"1084","P0337","xpmgw",0.545454545454545
"1085","P0337","xpmid",1
"1086","P0345","pcan_c",0
"1087","P0345","pcan_d",0.909090909090909
"1088","P0345","pcan_e",0
"1089","P0345","pcan_m",0.0909090909090909
"1090","P0345","pcan_n",0
"1091","P0345","pmid_c",0
"1092","P0345","pmid_d",0.681818181818182
"1093","P0345","pmid_e",0
"1094","P0345","pmid_m",0.318181818181818
"1095","P0345","pmid_n",0
"1096","P0345","xc",0.863636363636363
"1097","P0345","xcl",0.581818181818182
"1098","P0345","xcm",1.91818181818182
"1099","P0345","xcmg",2.925
"1100","P0345","xcmgw",1.29772727272727
"1101","P0345","xcmw",1.16590909090909
"1102","P0345","xcs",0.281818181818182
"1103","P0345","xg",1.00681818181818
"1104","P0345","xgb",0.00227272727272727
"1105","P0345","xgh",0.875
"1106","P0345","xgw",0.131818181818182
"1107","P0345","xm",1.05454545454545
"1108","P0345","xmh",0.752272727272727
"1109","P0345","xmw",0.302272727272727
"1110","P0345","xpcan",1
"1111","P0345","xpcm",1
"1112","P0345","xpcmg",1
"1113","P0345","xpgveg",1
"1114","P0345","xpmg",1
"1115","P0345","xpmgw",1
"1116","P0345","xpmid",1
"1117","P0352","pcan_c",0.181818181818182
"1118","P0352","pcan_d",0.590909090909091
"1119","P0352","pcan_e",0
"1120","P0352","pcan_m",0.181818181818182
"1121","P0352","pcan_n",0.0454545454545455
"1122","P0352","pmid_c",0
"1123","P0352","pmid_d",0.818181818181818
"1124","P0352","pmid_e",0
"1125","P0352","pmid_m",0.0454545454545455
"1126","P0352","pmid_n",0.136363636363636
"1127","P0352","xc",0.477272727272727
"1128","P0352","xcl",0.320454545454545
"1129","P0352","xcm",0.929545454545455
"1130","P0352","xcmg",1.59545454545455
"1131","P0352","xcmgw",0.975
"1132","P0352","xcmw",0.748863636363636
"1133","P0352","xcs",0.156818181818182
"1134","P0352","xg",0.665909090909091
"1135","P0352","xgb",0.215909090909091
"1136","P0352","xgh",0.439772727272727
"1137","P0352","xgw",0.226136363636364
"1138","P0352","xm",0.452272727272727
"1139","P0352","xmh",0.180681818181818
"1140","P0352","xmw",0.271590909090909
"1141","P0352","xpcan",0.954545454545455
"1142","P0352","xpcm",0.863636363636364
"1143","P0352","xpcmg",0.863636363636364
"1144","P0352","xpgveg",1
"1145","P0352","xpmg",0.863636363636364
"1146","P0352","xpmgw",0.863636363636364
"1147","P0352","xpmid",0.863636363636364
"1148","P0361","pcan_c",0
"1149","P0361","pcan_d",1
"1150","P0361","pcan_e",0
"1151","P0361","pcan_m",0
"1152","P0361","pcan_n",0
"1153","P0361","pmid_c",0
"1154","P0361","pmid_d",1
"1155","P0361","pmid_e",0
"1156","P0361","pmid_m",0
"1157","P0361","pmid_n",0
"1158","P0361","xc",0.875
"1159","P0361","xcl",0.626136363636363
"1160","P0361","xcm",1.69886363636364
"1161","P0361","xcmg",2.51477272727273
"1162","P0361","xcmgw",1.87386363636364
"1163","P0361","xcmw",1.46136363636364
"1164","P0361","xcs",0.248863636363636
"1165","P0361","xg",0.815909090909091
"1166","P0361","xgb",0.173863636363636
"1167","P0361","xgh",0.403409090909091
"1168","P0361","xgw",0.4125
"1169","P0361","xm",0.823863636363636
"1170","P0361","xmh",0.2375
"1171","P0361","xmw",0.586363636363636
"1172","P0361","xpcan",1
"1173","P0361","xpcm",1
"1174","P0361","xpcmg",1
"1175","P0361","xpgveg",1
"1176","P0361","xpmg",1
"1177","P0361","xpmgw",1
"1178","P0361","xpmid",1
"1179","P0378","pcan_c",0.136363636363636
"1180","P0378","pcan_d",0.227272727272727
"1181","P0378","pcan_e",0
"1182","P0378","pcan_m",0.636363636363636
"1183","P0378","pcan_n",0
"1184","P0378","pmid_c",0
"1185","P0378","pmid_d",0.272727272727273
"1186","P0378","pmid_e",0
"1187","P0378","pmid_m",0.727272727272727
"1188","P0378","pmid_n",0
"1189","P0378","xc",0.527272727272727
"1190","P0378","xcl",0.477272727272727
"1191","P0378","xcm",1.36818181818182
"1192","P0378","xcmg",2.16022727272727
"1193","P0378","xcmgw",1.35568181818182
"1194","P0378","xcmw",1.08977272727273
"1195","P0378","xcs",0.05
"1196","P0378","xg",0.792045454545455
"1197","P0378","xgb",0.0954545454545455
"1198","P0378","xgh",0.526136363636364
"1199","P0378","xgw",0.265909090909091
"1200","P0378","xm",0.840909090909091
"1201","P0378","xmh",0.278409090909091
"1202","P0378","xmw",0.5625
"1203","P0378","xpcan",1
"1204","P0378","xpcm",1
"1205","P0378","xpcmg",1
"1206","P0378","xpgveg",1
"1207","P0378","xpmg",1
"1208","P0378","xpmgw",0.954545454545455
"1209","P0378","xpmid",1
"1210","P0380","pcan_c",0
"1211","P0380","pcan_d",0.818181818181818
"1212","P0380","pcan_e",0
"1213","P0380","pcan_m",0.181818181818182
"1214","P0380","pcan_n",0
"1215","P0380","pmid_c",0
"1216","P0380","pmid_d",0.818181818181818
"1217","P0380","pmid_e",0
"1218","P0380","pmid_m",0.181818181818182
"1219","P0380","pmid_n",0
"1220","P0380","xc",0.547727272727273
"1221","P0380","xcl",0.265909090909091
"1222","P0380","xcm",1.175
"1223","P0380","xcmg",1.82727272727273
"1224","P0380","xcmgw",1.18977272727273
"1225","P0380","xcmw",0.971590909090909
"1226","P0380","xcs",0.281818181818182
"1227","P0380","xg",0.652272727272727
"1228","P0380","xgb",0.227272727272727
"1229","P0380","xgh",0.434090909090909
"1230","P0380","xgw",0.218181818181818
"1231","P0380","xm",0.627272727272727
"1232","P0380","xmh",0.203409090909091
"1233","P0380","xmw",0.423863636363636
"1234","P0380","xpcan",1
"1235","P0380","xpcm",1
"1236","P0380","xpcmg",1
"1237","P0380","xpgveg",1
"1238","P0380","xpmg",1
"1239","P0380","xpmgw",1
"1240","P0380","xpmid",1
"1241","P0393","pcan_c",0
"1242","P0393","pcan_d",0.454545454545455
"1243","P0393","pcan_e",0
"1244","P0393","pcan_m",0.545454545454545
"1245","P0393","pcan_n",0
"1246","P0393","pmid_c",0
"1247","P0393","pmid_d",0.727272727272727
"1248","P0393","pmid_e",0
"1249","P0393","pmid_m",0.272727272727273
"1250","P0393","pmid_n",0
"1251","P0393","xc",0.603409090909091
"1252","P0393","xcl",0.269318181818182
"1253","P0393","xcm",1.31363636363636
"1254","P0393","xcmg",2.12954545454545
"1255","P0393","xcmgw",1.56704545454545
"1256","P0393","xcmw",1.16363636363636
"1257","P0393","xcs",0.334090909090909
"1258","P0393","xg",0.815909090909091
"1259","P0393","xgb",0.05
"1260","P0393","xgh",0.4125
"1261","P0393","xgw",0.403409090909091
"1262","P0393","xm",0.710227272727273
"1263","P0393","xmh",0.15
"1264","P0393","xmw",0.560227272727273
"1265","P0393","xpcan",1
"1266","P0393","xpcm",1
"1267","P0393","xpcmg",1
"1268","P0393","xpgveg",1
"1269","P0393","xpmg",1
"1270","P0393","xpmgw",1
"1271","P0393","xpmid",1
"1272","P0409","pcan_c",0
"1273","P0409","pcan_d",1
"1274","P0409","pcan_e",0
"1275","P0409","pcan_m",0
"1276","P0409","pcan_n",0
"1277","P0409","pmid_c",0
"1278","P0409","pmid_d",1
"1279","P0409","pmid_e",0
"1280","P0409","pmid_m",0
"1281","P0409","pmid_n",0
"1282","P0409","xc",0.951136363636363
"1283","P0409","xcl",0.6125
"1284","P0409","xcm",1.82159090909091
"1285","P0409","xcmg",2.60113636363636
"1286","P0409","xcmgw",1.88863636363636
"1287","P0409","xcmw",1.49090909090909
"1288","P0409","xcs",0.338636363636364
"1289","P0409","xg",0.779545454545454
"1290","P0409","xgb",0.0954545454545455
"1291","P0409","xgh",0.381818181818182
"1292","P0409","xgw",0.397727272727273
"1293","P0409","xm",0.870454545454545
"1294","P0409","xmh",0.330681818181818
"1295","P0409","xmw",0.539772727272727
"1296","P0409","xpcan",1
"1297","P0409","xpcm",1
"1298","P0409","xpcmg",1
"1299","P0409","xpgveg",1
"1300","P0409","xpmg",1
"1301","P0409","xpmgw",1
"1302","P0409","xpmid",1
"1303","P0426","pcan_c",0
"1304","P0426","pcan_d",0.65
"1305","P0426","pcan_e",0
"1306","P0426","pcan_m",0.15
"1307","P0426","pcan_n",0.2
"1308","P0426","pmid_c",0
"1309","P0426","pmid_d",0.85
"1310","P0426","pmid_e",0
"1311","P0426","pmid_m",0.15
"1312","P0426","pmid_n",0
"1313","P0426","xc",0.35625
"1314","P0426","xcl",0.19625
"1315","P0426","xcm",0.94375
"1316","P0426","xcmg",1.73
"1317","P0426","xcmgw",0.7075
"1318","P0426","xcmw",0.6575
"1319","P0426","xcs",0.16
"1320","P0426","xg",0.78625
"1321","P0426","xgb",0.24375
"1322","P0426","xgh",0.73625
"1323","P0426","xgw",0.05
"1324","P0426","xm",0.5875
"1325","P0426","xmh",0.28625
"1326","P0426","xmw",0.30125
"1327","P0426","xpcan",0.8
"1328","P0426","xpcm",0.8
"1329","P0426","xpcmg",0.8
"1330","P0426","xpgveg",1
"1331","P0426","xpmg",1
"1332","P0426","xpmgw",1
"1333","P0426","xpmid",1
"1334","P0428","pcan_c",0
"1335","P0428","pcan_d",0.772727272727273
"1336","P0428","pcan_e",0
"1337","P0428","pcan_m",0.227272727272727
"1338","P0428","pcan_n",0
"1339","P0428","pmid_c",0
"1340","P0428","pmid_d",0.954545454545455
"1341","P0428","pmid_e",0
"1342","P0428","pmid_m",0.0454545454545455
"1343","P0428","pmid_n",0
"1344","P0428","xc",0.732954545454545
"1345","P0428","xcl",0.267045454545455
"1346","P0428","xcm",1.26931818181818
"1347","P0428","xcmg",1.7625
"1348","P0428","xcmgw",1.54431818181818
"1349","P0428","xcmw",1.18977272727273
"1350","P0428","xcs",0.465909090909091
"1351","P0428","xg",0.493181818181818
"1352","P0428","xgb",0.357954545454545
"1353","P0428","xgh",0.138636363636364
"1354","P0428","xgw",0.354545454545455
"1355","P0428","xm",0.536363636363636
"1356","P0428","xmh",0.0795454545454546
"1357","P0428","xmw",0.456818181818182
"1358","P0428","xpcan",1
"1359","P0428","xpcm",1
"1360","P0428","xpcmg",1
"1361","P0428","xpgveg",1
"1362","P0428","xpmg",1
"1363","P0428","xpmgw",1
"1364","P0428","xpmid",1
"1365","P0444","pcan_c",0.0909090909090909
"1366","P0444","pcan_d",0.636363636363636
"1367","P0444","pcan_e",0
"1368","P0444","pcan_m",0.136363636363636
"1369","P0444","pcan_n",0.136363636363636
"1370","P0444","pmid_c",0
"1371","P0444","pmid_d",0.863636363636364
"1372","P0444","pmid_e",0
"1373","P0444","pmid_m",0.0454545454545455
"1374","P0444","pmid_n",0.0909090909090909
"1375","P0444","xc",0.279545454545455
"1376","P0444","xcl",0.144318181818182
"1377","P0444","xcm",0.571590909090909
"1378","P0444","xcmg",1.05909090909091
"1379","P0444","xcmgw",0.627272727272727
"1380","P0444","xcmw",0.489772727272727
"1381","P0444","xcs",0.135227272727273
"1382","P0444","xg",0.4875
"1383","P0444","xgb",0.354545454545455
"1384","P0444","xgh",0.35
"1385","P0444","xgw",0.1375
"1386","P0444","xm",0.292045454545454
"1387","P0444","xmh",0.0818181818181818
"1388","P0444","xmw",0.210227272727273
"1389","P0444","xpcan",0.863636363636364
"1390","P0444","xpcm",0.772727272727273
"1391","P0444","xpcmg",0.772727272727273
"1392","P0444","xpgveg",1
"1393","P0444","xpmg",0.909090909090909
"1394","P0444","xpmgw",0.863636363636364
"1395","P0444","xpmid",0.909090909090909
"1396","P0464","pcan_c",0
"1397","P0464","pcan_d",0.5
"1398","P0464","pcan_e",0
"1399","P0464","pcan_m",0.5
"1400","P0464","pcan_n",0
"1401","P0464","pmid_c",0
"1402","P0464","pmid_d",0.611111111111111
"1403","P0464","pmid_e",0
"1404","P0464","pmid_m",0.388888888888889
"1405","P0464","pmid_n",0
"1406","P0464","xc",0.851388888888889
"1407","P0464","xcl",0.508333333333333
"1408","P0464","xcm",1.68055555555556
"1409","P0464","xcmg",2.36388888888889
"1410","P0464","xcmgw",1.48611111111111
"1411","P0464","xcmw",1.43611111111111
"1412","P0464","xcs",0.343055555555556
"1413","P0464","xg",0.683333333333333
"1414","P0464","xgb",0.302777777777778
"1415","P0464","xgh",0.633333333333333
"1416","P0464","xgw",0.05
"1417","P0464","xm",0.829166666666667
"1418","P0464","xmh",0.244444444444444
"1419","P0464","xmw",0.584722222222222
"1420","P0464","xpcan",1
"1421","P0464","xpcm",1
"1422","P0464","xpcmg",1
"1423","P0464","xpgveg",1
"1424","P0464","xpmg",1
"1425","P0464","xpmgw",1
"1426","P0464","xpmid",1
"1427","P0476","pcan_c",0.0555555555555556
"1428","P0476","pcan_d",0.388888888888889
"1429","P0476","pcan_e",0
"1430","P0476","pcan_m",0.555555555555556
"1431","P0476","pcan_n",0
"1432","P0476","pmid_c",0.111111111111111
"1433","P0476","pmid_d",0.444444444444444
"1434","P0476","pmid_e",0
"1435","P0476","pmid_m",0.444444444444444
"1436","P0476","pmid_n",0
"1437","P0476","xc",0.740277777777778
"1438","P0476","xcl",0.523611111111111
"1439","P0476","xcm",1.78333333333333
"1440","P0476","xcmg",2.6
"1441","P0476","xcmgw",1.15416666666667
"1442","P0476","xcmw",1.09305555555556
"1443","P0476","xcs",0.216666666666667
"1444","P0476","xg",0.816666666666667
"1445","P0476","xgb",0.152777777777778
"1446","P0476","xgh",0.755555555555555
"1447","P0476","xgw",0.0611111111111111
"1448","P0476","xm",1.04305555555556
"1449","P0476","xmh",0.690277777777778
"1450","P0476","xmw",0.352777777777778
"1451","P0476","xpcan",1
"1452","P0476","xpcm",1
"1453","P0476","xpcmg",1
"1454","P0476","xpgveg",1
"1455","P0476","xpmg",1
"1456","P0476","xpmgw",1
"1457","P0476","xpmid",1
"1458","P0498","pcan_c",0
"1459","P0498","pcan_d",0.681818181818182
"1460","P0498","pcan_e",0
"1461","P0498","pcan_m",0.318181818181818
"1462","P0498","pcan_n",0
"1463","P0498","pmid_c",0
"1464","P0498","pmid_d",0.863636363636364
"1465","P0498","pmid_e",0
"1466","P0498","pmid_m",0.136363636363636
"1467","P0498","pmid_n",0
"1468","P0498","xc",0.845454545454545
"1469","P0498","xcl",0.388636363636364
"1470","P0498","xcm",1.43295454545455
"1471","P0498","xcmg",2.37613636363636
"1472","P0498","xcmgw",1.42840909090909
"1473","P0498","xcmw",1.18068181818182
"1474","P0498","xcs",0.456818181818182
"1475","P0498","xg",0.943181818181818
"1476","P0498","xgb",0.0204545454545455
"1477","P0498","xgh",0.695454545454545
"1478","P0498","xgw",0.247727272727273
"1479","P0498","xm",0.5875
"1480","P0498","xmh",0.252272727272727
"1481","P0498","xmw",0.335227272727273
"1482","P0498","xpcan",1
"1483","P0498","xpcm",1
"1484","P0498","xpcmg",1
"1485","P0498","xpgveg",1
"1486","P0498","xpmg",1
"1487","P0498","xpmgw",0.954545454545455
"1488","P0498","xpmid",1
"1489","P0506","pcan_c",0
"1490","P0506","pcan_d",0.772727272727273
"1491","P0506","pcan_e",0
"1492","P0506","pcan_m",0.227272727272727
"1493","P0506","pcan_n",0
"1494","P0506","pmid_c",0
"1495","P0506","pmid_d",0.727272727272727
"1496","P0506","pmid_e",0
"1497","P0506","pmid_m",0.272727272727273
"1498","P0506","pmid_n",0
"1499","P0506","xc",0.497727272727273
"1500","P0506","xcl",0.298863636363636
"1501","P0506","xcm",1.48181818181818
"1502","P0506","xcmg",2.38409090909091
"1503","P0506","xcmgw",1.15568181818182
"1504","P0506","xcmw",0.9875
"1505","P0506","xcs",0.198863636363636
"1506","P0506","xg",0.902272727272727
"1507","P0506","xgb",0.0965909090909091
"1508","P0506","xgh",0.734090909090909
"1509","P0506","xgw",0.168181818181818
"1510","P0506","xm",0.984090909090909
"1511","P0506","xmh",0.494318181818182
"1512","P0506","xmw",0.489772727272727
"1513","P0506","xpcan",1
"1514","P0506","xpcm",1
"1515","P0506","xpcmg",1
"1516","P0506","xpgveg",1
"1517","P0506","xpmg",1
"1518","P0506","xpmgw",1
"1519","P0506","xpmid",1
"1520","P0513","pcan_c",0
"1521","P0513","pcan_d",0.277777777777778
"1522","P0513","pcan_e",0
"1523","P0513","pcan_m",0.722222222222222
"1524","P0513","pcan_n",0
"1525","P0513","pmid_c",0
"1526","P0513","pmid_d",0.277777777777778
"1527","P0513","pmid_e",0
"1528","P0513","pmid_m",0.722222222222222
"1529","P0513","pmid_n",0
"1530","P0513","xc",0.602777777777778
"1531","P0513","xcl",0.0472222222222222
"1532","P0513","xcm",1.37916666666667
"1533","P0513","xcmg",2.19305555555556
"1534","P0513","xcmgw",1.56111111111111
"1535","P0513","xcmw",1.17777777777778
"1536","P0513","xcs",0.555555555555556
"1537","P0513","xg",0.813888888888889
"1538","P0513","xgb",0.0944444444444445
