"","uid","metric","result"
"771","P0272","x_hnoag",2.59090909090909
"772","P0272","xb_hag",0
"773","P0272","xb_hall",0.454545454545455
"774","P0272","xb_hnoag",0.454545454545455
"775","P0272","xc_hag",0
"776","P0272","xc_hall",0.5
"777","P0272","xc_hnoag",0.5
"778","P0272","xcb_hag",0
"779","P0272","xcb_hall",0.954545454545455
"780","P0272","xcb_hnag",0.954545454545455
"781","P0272","xf_hag",0
"782","P0272","xf_hall",1.63636363636364
"783","P0272","xf_hnoag",1.63636363636364
"784","P0273","w1_hag",0.0757590909090909
"785","P0273","w1_hall",2.53040909090909
"786","P0273","w1_hnoag",2.45465
"787","P0273","w1h_bldg",0.68185
"788","P0273","w1h_crop",0.0757590909090909
"789","P0273","w1h_ldfl",0.0303045454545455
"790","P0273","w1h_log",0
"791","P0273","w1h_mine",0
"792","P0273","w1h_park",0.242436363636364
"793","P0273","w1h_pipe",0.196972727272727
"794","P0273","w1h_pstr",0
"795","P0273","w1h_pvmt",0.696995454545454
"796","P0273","w1h_road",0.606090909090909
"797","P0273","w1h_wall",0
"798","P0273","x_hag",0.0909090909090909
"799","P0273","x_hall",3.54545454545455
"800","P0273","x_hnoag",3.45454545454545
"801","P0273","xb_hag",0
"802","P0273","xb_hall",0.0909090909090909
"803","P0273","xb_hnoag",0.0909090909090909
"804","P0273","xc_hag",0.0454545454545455
"805","P0273","xc_hall",0.272727272727273
"806","P0273","xc_hnoag",0.227272727272727
"807","P0273","xcb_hag",0.0454545454545455
"808","P0273","xcb_hall",0.363636363636364
"809","P0273","xcb_hnag",0.318181818181818
"810","P0273","xf_hag",0.0454545454545455
"811","P0273","xf_hall",3.18181818181818
"812","P0273","xf_hnoag",3.13636363636364
"813","P0297","w1_hag",0
"814","P0297","w1_hall",0.401531818181818
"815","P0297","w1_hnoag",0.401531818181818
"816","P0297","w1h_bldg",0
"817","P0297","w1h_crop",0
"818","P0297","w1h_ldfl",0.0681818181818182
"819","P0297","w1h_log",0
"820","P0297","w1h_mine",0
"821","P0297","w1h_park",0
"822","P0297","w1h_pipe",0
"823","P0297","w1h_pstr",0
"824","P0297","w1h_pvmt",0
"825","P0297","w1h_road",0.33335
"826","P0297","w1h_wall",0
"827","P0297","x_hag",0
"828","P0297","x_hall",0.545454545454545
"829","P0297","x_hnoag",0.545454545454545
"830","P0297","xb_hag",0
"831","P0297","xb_hall",0.0454545454545455
"832","P0297","xb_hnoag",0.0454545454545455
"833","P0297","xc_hag",0
"834","P0297","xc_hall",0
"835","P0297","xc_hnoag",0
"836","P0297","xcb_hag",0
"837","P0297","xcb_hall",0.0454545454545455
"838","P0297","xcb_hnag",0.0454545454545455
"839","P0297","xf_hag",0
"840","P0297","xf_hall",0.5
"841","P0297","xf_hnoag",0.5
"842","P0298","w1_hag",0
"843","P0298","w1_hall",1.90481428571429
"844","P0298","w1_hnoag",1.90481428571429
"845","P0298","w1h_bldg",0.523835714285714
"846","P0298","w1h_crop",0
"847","P0298","w1h_ldfl",0
"848","P0298","w1h_log",0
"849","P0298","w1h_mine",0
"850","P0298","w1h_park",0.571435714285714
"851","P0298","w1h_pipe",0.285714285714286
"852","P0298","w1h_pstr",0
"853","P0298","w1h_pvmt",0.190485714285714
"854","P0298","w1h_road",0.190485714285714
"855","P0298","w1h_wall",0.142857142857143
"856","P0298","x_hag",0
"857","P0298","x_hall",2.35714285714286
"858","P0298","x_hnoag",2.35714285714286
"859","P0298","xb_hag",0
"860","P0298","xb_hall",0.142857142857143
"861","P0298","xb_hnoag",0.142857142857143
"862","P0298","xc_hag",0
"863","P0298","xc_hall",0.642857142857143
"864","P0298","xc_hnoag",0.642857142857143
"865","P0298","xcb_hag",0
"866","P0298","xcb_hall",0.785714285714286
"867","P0298","xcb_hnag",0.785714285714286
"868","P0298","xf_hag",0
"869","P0298","xf_hall",1.57142857142857
"870","P0298","xf_hnoag",1.57142857142857
"871","P0313","w1_hag",0
"872","P0313","w1_hall",0.4091
"873","P0313","w1_hnoag",0.4091
"874","P0313","w1h_bldg",0
"875","P0313","w1h_crop",0
"876","P0313","w1h_ldfl",0
"877","P0313","w1h_log",0
"878","P0313","w1h_mine",0
"879","P0313","w1h_park",0
"880","P0313","w1h_pipe",0
"881","P0313","w1h_pstr",0
"882","P0313","w1h_pvmt",0
"883","P0313","w1h_road",0.4091
"884","P0313","w1h_wall",0
"885","P0313","x_hag",0
"886","P0313","x_hall",0.5
"887","P0313","x_hnoag",0.5
"888","P0313","xb_hag",0
"889","P0313","xb_hall",0
"890","P0313","xb_hnoag",0
"891","P0313","xc_hag",0
"892","P0313","xc_hall",0.227272727272727
"893","P0313","xc_hnoag",0.227272727272727
"894","P0313","xcb_hag",0
"895","P0313","xcb_hall",0.227272727272727
"896","P0313","xcb_hnag",0.227272727272727
"897","P0313","xf_hag",0
"898","P0313","xf_hall",0.272727272727273
"899","P0313","xf_hnoag",0.272727272727273
"900","P0314","w1_hag",0.0454545454545455
"901","P0314","w1_hall",2.74250909090909
"902","P0314","w1_hnoag",2.69705454545455
"903","P0314","w1h_bldg",0.575786363636364
"904","P0314","w1h_crop",0.0454545454545455
"905","P0314","w1h_ldfl",0.196977272727273
"906","P0314","w1h_log",0
"907","P0314","w1h_mine",0
"908","P0314","w1h_park",0.136368181818182
"909","P0314","w1h_pipe",0.204545454545455
"910","P0314","w1h_pstr",0
"911","P0314","w1h_pvmt",0.242436363636364
"912","P0314","w1h_road",0.606081818181818
"913","P0314","w1h_wall",0.734859090909091
"914","P0314","x_hag",0.0454545454545455
"915","P0314","x_hall",3.36363636363636
"916","P0314","x_hnoag",3.31818181818182
"917","P0314","xb_hag",0
"918","P0314","xb_hall",0.454545454545455
"919","P0314","xb_hnoag",0.454545454545455
"920","P0314","xc_hag",0.0454545454545455
"921","P0314","xc_hall",0.363636363636364
"922","P0314","xc_hnoag",0.318181818181818
"923","P0314","xcb_hag",0.0454545454545455
"924","P0314","xcb_hall",0.818181818181818
"925","P0314","xcb_hnag",0.772727272727273
"926","P0314","xf_hag",0
"927","P0314","xf_hall",2.54545454545455
"928","P0314","xf_hnoag",2.54545454545455
"929","P0316","w1_hag",0
"930","P0316","w1_hall",2.03794090909091
"931","P0316","w1_hnoag",2.03794090909091
"932","P0316","w1h_bldg",0
"933","P0316","w1h_crop",0
"934","P0316","w1h_ldfl",0.659090909090909
"935","P0316","w1h_log",0
"936","P0316","w1h_mine",0
"937","P0316","w1h_park",0.6667
"938","P0316","w1h_pipe",0.136363636363636
"939","P0316","w1h_pstr",0
"940","P0316","w1h_pvmt",0
"941","P0316","w1h_road",0.575786363636364
"942","P0316","w1h_wall",0
"943","P0316","x_hag",0
"944","P0316","x_hall",2.40909090909091
"945","P0316","x_hnoag",2.40909090909091
"946","P0316","xb_hag",0
"947","P0316","xb_hall",0.5
"948","P0316","xb_hnoag",0.5
"949","P0316","xc_hag",0
"950","P0316","xc_hall",0.0454545454545455
"951","P0316","xc_hnoag",0.0454545454545455
"952","P0316","xcb_hag",0
"953","P0316","xcb_hall",0.545454545454545
"954","P0316","xcb_hnag",0.545454545454545
"955","P0316","xf_hag",0
"956","P0316","xf_hall",1.86363636363636
"957","P0316","xf_hnoag",1.86363636363636
"958","P0329","w1_hag",0
"959","P0329","w1_hall",4.23494090909091
"960","P0329","w1_hnoag",4.23494090909091
"961","P0329","w1h_bldg",0.393959090909091
"962","P0329","w1h_crop",0
"963","P0329","w1h_ldfl",0.810609090909091
"964","P0329","w1h_log",0
"965","P0329","w1h_mine",0
"966","P0329","w1h_park",0.151522727272727
"967","P0329","w1h_pipe",0.530309090909091
"968","P0329","w1h_pstr",0
"969","P0329","w1h_pvmt",0.484872727272727
"970","P0329","w1h_road",0.515177272727273
"971","P0329","w1h_wall",1.34849090909091
"972","P0329","x_hag",0
"973","P0329","x_hall",4.36363636363636
"974","P0329","x_hnoag",4.36363636363636
"975","P0329","xb_hag",0
"976","P0329","xb_hall",1.59090909090909
"977","P0329","xb_hnoag",1.59090909090909
"978","P0329","xc_hag",0
"979","P0329","xc_hall",0
"980","P0329","xc_hnoag",0
"981","P0329","xcb_hag",0
"982","P0329","xcb_hall",1.59090909090909
"983","P0329","xcb_hnag",1.59090909090909
"984","P0329","xf_hag",0
"985","P0329","xf_hall",2.77272727272727
"986","P0329","xf_hnoag",2.77272727272727
"987","P0337","w1_hag",0
"988","P0337","w1_hall",4.58341818181818
"989","P0337","w1_hnoag",4.58341818181818
"990","P0337","w1h_bldg",0.515177272727273
"991","P0337","w1h_crop",0
"992","P0337","w1h_ldfl",1.03030454545455
"993","P0337","w1h_log",0
"994","P0337","w1h_mine",0
"995","P0337","w1h_park",0
"996","P0337","w1h_pipe",0.272727272727273
"997","P0337","w1h_pstr",0
"998","P0337","w1h_pvmt",0.659118181818182
"999","P0337","w1h_road",0.606090909090909
"1000","P0337","w1h_wall",1.5
"1001","P0337","x_hag",0
"1002","P0337","x_hall",4.5
"1003","P0337","x_hnoag",4.5
"1004","P0337","xb_hag",0
"1005","P0337","xb_hall",1.86363636363636
"1006","P0337","xb_hnoag",1.86363636363636
"1007","P0337","xc_hag",0
"1008","P0337","xc_hall",0.0909090909090909
"1009","P0337","xc_hnoag",0.0909090909090909
"1010","P0337","xcb_hag",0
"1011","P0337","xcb_hall",1.95454545454545
"1012","P0337","xcb_hnag",1.95454545454545
"1013","P0337","xf_hag",0
"1014","P0337","xf_hall",2.54545454545455
"1015","P0337","xf_hnoag",2.54545454545455
"1016","P0345","w1_hag",0
"1017","P0345","w1_hall",1.66675
"1018","P0345","w1_hnoag",1.66675
"1019","P0345","w1h_bldg",0.33335
"1020","P0345","w1h_crop",0
"1021","P0345","w1h_ldfl",0
"1022","P0345","w1h_log",0
"1023","P0345","w1h_mine",0
"1024","P0345","w1h_park",0
"1025","P0345","w1h_pipe",0
"1026","P0345","w1h_pstr",0
"1027","P0345","w1h_pvmt",0.6667
"1028","P0345","w1h_road",0.6667
"1029","P0345","w1h_wall",0
"1030","P0345","x_hag",0
"1031","P0345","x_hall",2.5
"1032","P0345","x_hnoag",2.5
"1033","P0345","xb_hag",0
"1034","P0345","xb_hall",0
"1035","P0345","xb_hnoag",0
"1036","P0345","xc_hag",0
"1037","P0345","xc_hall",0
"1038","P0345","xc_hnoag",0
"1039","P0345","xcb_hag",0
"1040","P0345","xcb_hall",0
"1041","P0345","xcb_hnag",0
"1042","P0345","xf_hag",0
"1043","P0345","xf_hall",2.5
"1044","P0345","xf_hnoag",2.5
"1045","P0352","w1_hag",0
"1046","P0352","w1_hall",3.03792272727273
"1047","P0352","w1_hnoag",3.03792272727273
"1048","P0352","w1h_bldg",0.636390909090909
"1049","P0352","w1h_crop",0
"1050","P0352","w1h_ldfl",0
"1051","P0352","w1h_log",0
"1052","P0352","w1h_mine",0
"1053","P0352","w1h_park",0.393940909090909
"1054","P0352","w1h_pipe",0.166668181818182
"1055","P0352","w1h_pstr",0
"1056","P0352","w1h_pvmt",0.212131818181818
"1057","P0352","w1h_road",0.151518181818182
"1058","P0352","w1h_wall",1.47727272727273
"1059","P0352","x_hag",0
"1060","P0352","x_hall",2.95454545454545
"1061","P0352","x_hnoag",2.95454545454545
"1062","P0352","xb_hag",0
"1063","P0352","xb_hall",1.04545454545455
"1064","P0352","xb_hnoag",1.04545454545455
"1065","P0352","xc_hag",0
"1066","P0352","xc_hall",0.590909090909091
"1067","P0352","xc_hnoag",0.590909090909091
"1068","P0352","xcb_hag",0
"1069","P0352","xcb_hall",1.63636363636364
"1070","P0352","xcb_hnag",1.63636363636364
"1071","P0352","xf_hag",0
"1072","P0352","xf_hall",1.31818181818182
"1073","P0352","xf_hnoag",1.31818181818182
"1074","P0361","w1_hag",0
"1075","P0361","w1_hall",0
"1076","P0361","w1_hnoag",0
"1077","P0361","w1h_bldg",0
"1078","P0361","w1h_crop",0
"1079","P0361","w1h_ldfl",0
"1080","P0361","w1h_log",0
"1081","P0361","w1h_mine",0
"1082","P0361","w1h_park",0
"1083","P0361","w1h_pipe",0
"1084","P0361","w1h_pstr",0
"1085","P0361","w1h_pvmt",0
"1086","P0361","w1h_road",0
"1087","P0361","w1h_wall",0
"1088","P0361","x_hag",0
"1089","P0361","x_hall",0
"1090","P0361","x_hnoag",0
"1091","P0361","xb_hag",0
"1092","P0361","xb_hall",0
"1093","P0361","xb_hnoag",0
"1094","P0361","xc_hag",0
"1095","P0361","xc_hall",0
"1096","P0361","xc_hnoag",0
"1097","P0361","xcb_hag",0
"1098","P0361","xcb_hall",0
"1099","P0361","xcb_hnag",0
"1100","P0361","xf_hag",0
"1101","P0361","xf_hall",0
"1102","P0361","xf_hnoag",0
"1103","P0378","w1_hag",0
"1104","P0378","w1_hall",2.13646363636364
"1105","P0378","w1_hnoag",2.13646363636364
"1106","P0378","w1h_bldg",0.6667
"1107","P0378","w1h_crop",0
"1108","P0378","w1h_ldfl",0.136363636363636
"1109","P0378","w1h_log",0
"1110","P0378","w1h_mine",0
"1111","P0378","w1h_park",0
"1112","P0378","w1h_pipe",0
"1113","P0378","w1h_pstr",0
"1114","P0378","w1h_pvmt",0.6667
"1115","P0378","w1h_road",0.6667
"1116","P0378","w1h_wall",0
"1117","P0378","x_hag",0
"1118","P0378","x_hall",3.09090909090909
"1119","P0378","x_hnoag",3.09090909090909
"1120","P0378","xb_hag",0
"1121","P0378","xb_hall",0.0909090909090909
"1122","P0378","xb_hnoag",0.0909090909090909
"1123","P0378","xc_hag",0
"1124","P0378","xc_hall",0
"1125","P0378","xc_hnoag",0
"1126","P0378","xcb_hag",0
"1127","P0378","xcb_hall",0.0909090909090909
"1128","P0378","xcb_hnag",0.0909090909090909
"1129","P0378","xf_hag",0
"1130","P0378","xf_hall",3
"1131","P0378","xf_hnoag",3
"1132","P0380","w1_hag",0.0303045454545455
"1133","P0380","w1_hall",0.863677272727273
"1134","P0380","w1_hnoag",0.833372727272727
"1135","P0380","w1h_bldg",0.0909136363636363
"1136","P0380","w1h_crop",0
"1137","P0380","w1h_ldfl",0.0454545454545455
"1138","P0380","w1h_log",0
"1139","P0380","w1h_mine",0
"1140","P0380","w1h_park",0.0909136363636363
"1141","P0380","w1h_pipe",0
"1142","P0380","w1h_pstr",0.0303045454545455
"1143","P0380","w1h_pvmt",0.303045454545455
"1144","P0380","w1h_road",0.303045454545455
"1145","P0380","w1h_wall",0
"1146","P0380","x_hag",0.0454545454545455
"1147","P0380","x_hall",1.27272727272727
"1148","P0380","x_hnoag",1.22727272727273
"1149","P0380","xb_hag",0
"1150","P0380","xb_hall",0
"1151","P0380","xb_hnoag",0
"1152","P0380","xc_hag",0
"1153","P0380","xc_hall",0.0454545454545455
"1154","P0380","xc_hnoag",0.0454545454545455
"1155","P0380","xcb_hag",0
"1156","P0380","xcb_hall",0.0454545454545455
"1157","P0380","xcb_hnag",0.0454545454545455
"1158","P0380","xf_hag",0.0454545454545455
"1159","P0380","xf_hall",1.22727272727273
"1160","P0380","xf_hnoag",1.18181818181818
"1161","P0393","w1_hag",0
"1162","P0393","w1_hall",0
"1163","P0393","w1_hnoag",0
"1164","P0393","w1h_bldg",0
"1165","P0393","w1h_crop",0
"1166","P0393","w1h_ldfl",0
"1167","P0393","w1h_log",0
"1168","P0393","w1h_mine",0
"1169","P0393","w1h_park",0
"1170","P0393","w1h_pipe",0
"1171","P0393","w1h_pstr",0
"1172","P0393","w1h_pvmt",0
"1173","P0393","w1h_road",0
"1174","P0393","w1h_wall",0
"1175","P0393","x_hag",0
"1176","P0393","x_hall",0
"1177","P0393","x_hnoag",0
"1178","P0393","xb_hag",0
"1179","P0393","xb_hall",0
"1180","P0393","xb_hnoag",0
"1181","P0393","xc_hag",0
"1182","P0393","xc_hall",0
"1183","P0393","xc_hnoag",0
"1184","P0393","xcb_hag",0
"1185","P0393","xcb_hall",0
"1186","P0393","xcb_hnag",0
"1187","P0393","xf_hag",0
"1188","P0393","xf_hall",0
"1189","P0393","xf_hnoag",0
"1190","P0409","w1_hag",0
"1191","P0409","w1_hall",0
"1192","P0409","w1_hnoag",0
"1193","P0409","w1h_bldg",0
"1194","P0409","w1h_crop",0
"1195","P0409","w1h_ldfl",0
"1196","P0409","w1h_log",0
"1197","P0409","w1h_mine",0
"1198","P0409","w1h_park",0
"1199","P0409","w1h_pipe",0
"1200","P0409","w1h_pstr",0
"1201","P0409","w1h_pvmt",0
"1202","P0409","w1h_road",0
"1203","P0409","w1h_wall",0
"1204","P0409","x_hag",0
"1205","P0409","x_hall",0
"1206","P0409","x_hnoag",0
"1207","P0409","xb_hag",0
"1208","P0409","xb_hall",0
"1209","P0409","xb_hnoag",0
"1210","P0409","xc_hag",0
"1211","P0409","xc_hall",0
"1212","P0409","xc_hnoag",0
"1213","P0409","xcb_hag",0
"1214","P0409","xcb_hall",0
"1215","P0409","xcb_hnag",0
"1216","P0409","xf_hag",0
"1217","P0409","xf_hall",0
"1218","P0409","xf_hnoag",0
"1219","P0426","w1_hag",0
"1220","P0426","w1_hall",2.608435
"1221","P0426","w1_hnoag",2.608435
"1222","P0426","w1h_bldg",0.6667
"1223","P0426","w1h_crop",0
"1224","P0426","w1h_ldfl",0
"1225","P0426","w1h_log",0
"1226","P0426","w1h_mine",0
"1227","P0426","w1h_park",0.533335
"1228","P0426","w1h_pipe",0.075
"1229","P0426","w1h_pstr",0
"1230","P0426","w1h_pvmt",0.6667
"1231","P0426","w1h_road",0.6667
"1232","P0426","w1h_wall",0
"1233","P0426","x_hag",0
"1234","P0426","x_hall",3.5
"1235","P0426","x_hnoag",3.5
"1236","P0426","xb_hag",0
"1237","P0426","xb_hall",0.25
"1238","P0426","xb_hnoag",0.25
"1239","P0426","xc_hag",0
"1240","P0426","xc_hall",0.2
"1241","P0426","xc_hnoag",0.2
"1242","P0426","xcb_hag",0
"1243","P0426","xcb_hall",0.45
"1244","P0426","xcb_hnag",0.45
"1245","P0426","xf_hag",0
"1246","P0426","xf_hall",3.05
"1247","P0426","xf_hnoag",3.05
"1248","P0428","w1_hag",0
"1249","P0428","w1_hall",2.25009090909091
"1250","P0428","w1_hnoag",2.25009090909091
"1251","P0428","w1h_bldg",0.6667
"1252","P0428","w1h_crop",0
"1253","P0428","w1h_ldfl",0.204545454545455
"1254","P0428","w1h_log",0
"1255","P0428","w1h_mine",0
"1256","P0428","w1h_park",0
"1257","P0428","w1h_pipe",0
"1258","P0428","w1h_pstr",0
"1259","P0428","w1h_pvmt",0.636395454545455
"1260","P0428","w1h_road",0.74245
"1261","P0428","w1h_wall",0
"1262","P0428","x_hag",0
"1263","P0428","x_hall",3.09090909090909
"1264","P0428","x_hnoag",3.09090909090909
"1265","P0428","xb_hag",0
"1266","P0428","xb_hall",0.136363636363636
"1267","P0428","xb_hnoag",0.136363636363636
"1268","P0428","xc_hag",0
"1269","P0428","xc_hall",0.227272727272727
"1270","P0428","xc_hnoag",0.227272727272727
"1271","P0428","xcb_hag",0
"1272","P0428","xcb_hall",0.363636363636364
"1273","P0428","xcb_hnag",0.363636363636364
"1274","P0428","xf_hag",0
"1275","P0428","xf_hall",2.72727272727273
"1276","P0428","xf_hnoag",2.72727272727273
"1277","P0444","w1_hag",0
"1278","P0444","w1_hall",2.76527272727273
"1279","P0444","w1_hnoag",2.76527272727273
"1280","P0444","w1h_bldg",0.484872727272727
"1281","P0444","w1h_crop",0
"1282","P0444","w1h_ldfl",0.583345454545455
"1283","P0444","w1h_log",0
"1284","P0444","w1h_mine",0
"1285","P0444","w1h_park",0.484872727272727
"1286","P0444","w1h_pipe",0.0909136363636363
"1287","P0444","w1h_pstr",0
"1288","P0444","w1h_pvmt",0.515177272727273
"1289","P0444","w1h_road",0.515177272727273
"1290","P0444","w1h_wall",0.0909136363636363
"1291","P0444","x_hag",0
"1292","P0444","x_hall",3.86363636363636
"1293","P0444","x_hnoag",3.86363636363636
"1294","P0444","xb_hag",0
"1295","P0444","xb_hall",0.227272727272727
"1296","P0444","xb_hnoag",0.227272727272727
"1297","P0444","xc_hag",0
"1298","P0444","xc_hall",0
"1299","P0444","xc_hnoag",0
"1300","P0444","xcb_hag",0
"1301","P0444","xcb_hall",0.227272727272727
"1302","P0444","xcb_hnag",0.227272727272727
"1303","P0444","xf_hag",0
"1304","P0444","xf_hall",3.63636363636364
"1305","P0444","xf_hnoag",3.63636363636364
"1306","P0464","w1_hag",0
"1307","P0464","w1_hall",4.33346666666667
"1308","P0464","w1_hnoag",4.33346666666667
"1309","P0464","w1h_bldg",0.6667
"1310","P0464","w1h_crop",0
"1311","P0464","w1h_ldfl",1.33333333333333
"1312","P0464","w1h_log",0
"1313","P0464","w1h_mine",0
"1314","P0464","w1h_park",0.6667
"1315","P0464","w1h_pipe",0.333333333333333
"1316","P0464","w1h_pstr",0
"1317","P0464","w1h_pvmt",0.6667
"1318","P0464","w1h_road",0.6667
"1319","P0464","w1h_wall",0
"1320","P0464","x_hag",0
"1321","P0464","x_hall",5.11111111111111
"1322","P0464","x_hnoag",5.11111111111111
"1323","P0464","xb_hag",0
"1324","P0464","xb_hall",1.11111111111111
"1325","P0464","xb_hnoag",1.11111111111111
"1326","P0464","xc_hag",0
"1327","P0464","xc_hall",0
"1328","P0464","xc_hnoag",0
"1329","P0464","xcb_hag",0
"1330","P0464","xcb_hall",1.11111111111111
"1331","P0464","xcb_hnag",1.11111111111111
"1332","P0464","xf_hag",0
"1333","P0464","xf_hall",4
"1334","P0464","xf_hnoag",4
"1335","P0476","w1_hag",0
"1336","P0476","w1_hall",0
"1337","P0476","w1_hnoag",0
"1338","P0476","w1h_bldg",0
"1339","P0476","w1h_crop",0
"1340","P0476","w1h_ldfl",0
"1341","P0476","w1h_log",0
"1342","P0476","w1h_mine",0
"1343","P0476","w1h_park",0
"1344","P0476","w1h_pipe",0
"1345","P0476","w1h_pstr",0
"1346","P0476","w1h_pvmt",0
"1347","P0476","w1h_road",0
"1348","P0476","w1h_wall",0
"1349","P0476","x_hag",0
"1350","P0476","x_hall",0
"1351","P0476","x_hnoag",0
"1352","P0476","xb_hag",0
"1353","P0476","xb_hall",0
"1354","P0476","xb_hnoag",0
"1355","P0476","xc_hag",0
"1356","P0476","xc_hall",0
"1357","P0476","xc_hnoag",0
"1358","P0476","xcb_hag",0
"1359","P0476","xcb_hall",0
"1360","P0476","xcb_hnag",0
"1361","P0476","xf_hag",0
"1362","P0476","xf_hall",0
"1363","P0476","xf_hnoag",0
"1364","P0498","w1_hag",0
"1365","P0498","w1_hall",2.28035909090909
"1366","P0498","w1_hnoag",2.28035909090909
"1367","P0498","w1h_bldg",0.33335
"1368","P0498","w1h_crop",0
"1369","P0498","w1h_ldfl",1.09090909090909
"1370","P0498","w1h_log",0
"1371","P0498","w1h_mine",0
"1372","P0498","w1h_park",0
"1373","P0498","w1h_pipe",0.0984863636363636
"1374","P0498","w1h_pstr",0
"1375","P0498","w1h_pvmt",0.363654545454545
"1376","P0498","w1h_road",0.393959090909091
"1377","P0498","w1h_wall",0
"1378","P0498","x_hag",0
"1379","P0498","x_hall",2.45454545454545
"1380","P0498","x_hnoag",2.45454545454545
"1381","P0498","xb_hag",0
"1382","P0498","xb_hall",0.772727272727273
"1383","P0498","xb_hnoag",0.772727272727273
"1384","P0498","xc_hag",0
"1385","P0498","xc_hall",0
"1386","P0498","xc_hnoag",0
"1387","P0498","xcb_hag",0
"1388","P0498","xcb_hall",0.772727272727273
"1389","P0498","xcb_hnag",0.772727272727273
"1390","P0498","xf_hag",0
"1391","P0498","xf_hall",1.68181818181818
"1392","P0498","xf_hnoag",1.68181818181818
"1393","P0506","w1_hag",0
"1394","P0506","w1_hall",1.06823181818182
"1395","P0506","w1_hnoag",1.06823181818182
"1396","P0506","w1h_bldg",0.33335
"1397","P0506","w1h_crop",0
"1398","P0506","w1h_ldfl",0
"1399","P0506","w1h_log",0
"1400","P0506","w1h_mine",0
"1401","P0506","w1h_park",0
"1402","P0506","w1h_pipe",0.0681818181818182
"1403","P0506","w1h_pstr",0
"1404","P0506","w1h_pvmt",0.33335
"1405","P0506","w1h_road",0.33335
"1406","P0506","w1h_wall",0
"1407","P0506","x_hag",0
"1408","P0506","x_hall",1.54545454545455
"1409","P0506","x_hnoag",1.54545454545455
"1410","P0506","xb_hag",0
"1411","P0506","xb_hall",0.0454545454545455
"1412","P0506","xb_hnoag",0.0454545454545455
"1413","P0506","xc_hag",0
"1414","P0506","xc_hall",0
"1415","P0506","xc_hnoag",0
"1416","P0506","xcb_hag",0
"1417","P0506","xcb_hall",0.0454545454545455
"1418","P0506","xcb_hnag",0.0454545454545455
"1419","P0506","xf_hag",0
"1420","P0506","xf_hall",1.5
"1421","P0506","xf_hnoag",1.5
"1422","P0513","w1_hag",0
"1423","P0513","w1_hall",4.68527222222222
"1424","P0513","w1_hnoag",4.68527222222222
"1425","P0513","w1h_bldg",0.629661111111111
"1426","P0513","w1h_crop",0
"1427","P0513","w1h_ldfl",0.333333333333333
"1428","P0513","w1h_log",0
"1429","P0513","w1h_mine",0
"1430","P0513","w1h_park",0.462983333333333
"1431","P0513","w1h_pipe",0.361111111111111
"1432","P0513","w1h_pstr",0
"1433","P0513","w1h_pvmt",0.722244444444444
"1434","P0513","w1h_road",0.814827777777778
"1435","P0513","w1h_wall",1.36111111111111
"1436","P0513","x_hag",0
"1437","P0513","x_hall",5
"1438","P0513","x_hnoag",5
"1439","P0513","xb_hag",0
"1440","P0513","xb_hall",1.11111111111111
"1441","P0513","xb_hnoag",1.11111111111111
"1442","P0513","xc_hag",0
"1443","P0513","xc_hall",1.27777777777778
"1444","P0513","xc_hnoag",1.27777777777778
"1445","P0513","xcb_hag",0
"1446","P0513","xcb_hall",2.38888888888889
"1447","P0513","xcb_hnag",2.38888888888889
"1448","P0513","xf_hag",0
"1449","P0513","xf_hall",2.61111111111111
"1450","P0513","xf_hnoag",2.61111111111111
"1451","P0524","w1_hag",0
"1452","P0524","w1_hall",1.8333625
"1453","P0524","w1_hnoag",1.8333625
"1454","P0524","w1h_bldg",0.0833375
"1455","P0524","w1h_crop",0
"1456","P0524","w1h_ldfl",0
"1457","P0524","w1h_log",0
"1458","P0524","w1h_mine",0
"1459","P0524","w1h_park",0
"1460","P0524","w1h_pipe",0.5625
"1461","P0524","w1h_pstr",0
"1462","P0524","w1h_pvmt",0.29168125
"1463","P0524","w1h_road",0.33334375
"1464","P0524","w1h_wall",0.5625
"1465","P0524","x_hag",0
"1466","P0524","x_hall",1.75
"1467","P0524","x_hnoag",1.75
"1468","P0524","xb_hag",0
"1469","P0524","xb_hall",0.75
"1470","P0524","xb_hnoag",0.75
"1471","P0524","xc_hag",0
"1472","P0524","xc_hall",0.125
"1473","P0524","xc_hnoag",0.125
"1474","P0524","xcb_hag",0
"1475","P0524","xcb_hall",0.875
"1476","P0524","xcb_hnag",0.875
"1477","P0524","xf_hag",0
"1478","P0524","xf_hall",0.875
"1479","P0524","xf_hnoag",0.875
"1480","P0526","w1_hag",0
"1481","P0526","w1_hall",1.93336
"1482","P0526","w1_hnoag",1.93336
"1483","P0526","w1h_bldg",0
"1484","P0526","w1h_crop",0
"1485","P0526","w1h_ldfl",0
"1486","P0526","w1h_log",0
"1487","P0526","w1h_mine",0
"1488","P0526","w1h_park",0
"1489","P0526","w1h_pipe",0.15
"1490","P0526","w1h_pstr",0
"1491","P0526","w1h_pvmt",0.81668
"1492","P0526","w1h_road",0.81668
"1493","P0526","w1h_wall",0.15
"1494","P0526","x_hag",0
"1495","P0526","x_hall",2.1
"1496","P0526","x_hnoag",2.1
"1497","P0526","xb_hag",0
"1498","P0526","xb_hall",0.2
"1499","P0526","xb_hnoag",0.2
"1500","P0526","xc_hag",0
"1501","P0526","xc_hall",1.1
"1502","P0526","xc_hnoag",1.1
"1503","P0526","xcb_hag",0
